xp,yp,zp,xv,yv,zv,xd,yd,zd,spd,t
1.99274809489771,-30.199529995371094,5325.6124535486615,0.8253871680744086,-25.07990356181502,139.290224539008,0.001783870761415396,-0.23029362068251824,0.9731195538463107,141.53250325905506,4.55
2.0330900022059764,-31.491977194860347,5332.647022535346,0.8068381461653268,-25.84894398978506,140.69137973369666,0.001402188562644291,-0.23410238133113132,0.9722109384913996,143.04853450683228,4.6000000000000005
2.072384661119583,-32.823676904209236,5339.751339813484,0.7858931782721342,-26.633994186977734,142.08634556276465,0.0009722954433490916,-0.2377022314440277,0.9713375848839063,144.56319334402167,4.65
2.1104902567234363,-34.19531427431731,5346.9251203227395,0.7621119120770671,-27.432747402161556,143.47561018510248,0.0005003800221404786,-0.24109871570728586,0.9705004682657964,146.0766482453127,4.7
2.1472463492218132,-35.607462930953936,5354.168103926037,0.7351218499675435,-28.242973132732544,144.85967206593304,-0.0000037562574985994246,-0.2443263416359361,0.9696930642057255,147.58905964386457,4.75
2.1824792171236753,-37.06060412621145,5361.480051538028,0.7046573580372391,-29.062823905150356,146.23895223983297,-0.0005280288507871767,-0.24744380815047434,0.9689021018624759,149.1005547526171,4.800000000000001
2.216008473550321,-38.555159008210175,5368.860737241206,0.6705851285329134,-29.891097639974443,147.61371406355138,-0.0010597164639221113,-0.25052596264050353,0.9681093011866299,150.61120802308506,4.8500000000000005
2.2476540741860673,-40.09152988586444,5376.309937382871,0.6329120127149266,-30.727417553085278,148.98400283329522,-0.0015872074809986092,-0.253653489443333,0.9672938478382012,152.121030325622,4.9
2.2772427442707914,-41.67014492560911,5383.827418118261,0.5917734016944853,-31.572300794893327,150.34961470781647,-0.002101605224043901,-0.2569017061239375,0.9664352521747603,153.62996783190133,4.95
2.3046128966990875,-43.291499993452575,5391.412923123345,0.5474030485659195,-32.4271013568694,151.7101001016692,-0.0025979599365819617,-0.2603300442026486,0.9655161928676363,155.13790969767754,5
2.3296172978675136,-44.9561915225153,5399.066163221439,0.5000880233685255,-33.293830581254504,153.06480196188676,-0.003075939898605995,-0.26397376830413205,0.9645249547010472,156.6447025674217,5.050000000000001
2.3521230448910786,-46.66493539513219,5406.786809459482,0.450114940471298,-34.17487745233791,154.41292476087062,-0.0035398299797042565,-0.2678392223891276,0.9634571192085836,158.15016972974846,5.1000000000000005
2.3720088084155666,-48.41856878132329,5414.574490756032,0.3977152704897642,-35.07266772382192,155.7536259309999,-0.003997843677595814,-0.27190340363155896,0.9623162454928753,159.65413301683063,5.15
2.3891597135728055,-50.218034419941205,5422.428796653369,0.3430181031447764,-35.98931277235829,157.08611794674772,-0.004460840248357467,-0.27611801575392814,0.9611133867969964,161.15643563576742,5.2
2.403460612237611,-52.06434958611135,5430.349284981663,0.28601797329611334,-36.92630332340286,158.40976656586804,-0.004940635348629874,-0.2804174423288067,0.9598654323185741,162.65696365930913,5.25
2.4147887778740373,-53.95856450902185,5438.335493454917,0.2265633127285246,-37.884298458210004,159.72416946508028,-0.005448165139643635,-0.2847294254260213,0.9585924430085916,164.1556630516142,5.300000000000001
2.423007177009031,-55.90171684449509,5446.386953481194,0.1643679826998738,-38.863046709464925,161.0292005255295,-0.005991796365749424,-0.2889867537383765,0.957314344685207,165.65254854141838,5.3500000000000005
2.427959408144868,-57.89478961345512,5454.5032039354855,0.09904462271673888,-39.861455379200535,162.32500908584217,-0.0065760603546733964,-0.2931380504426213,0.9560475086589116,167.14770117923857,5.4
2.429467148990419,-59.93867959770379,5462.6838024669205,0.030154816911017984,-40.87779968497339,163.6119706287069,-0.007201026546502121,-0.29715585472889783,0.9548018345274664,168.64125340321283,5.45
2.4273305483341203,-62.034181550922646,5470.92833219461,-0.042732013125970414,-41.91003906437717,164.8905945538066,-0.007862428766499674,-0.3010406084319341,0.9535789082655002,170.1333634908521,5.5
2.421331501778002,-64.18199096217649,5479.236402388244,-0.11998093112235882,-42.95618822507677,166.16140387266745,-0.008552530520598012,-0.3048198322935922,0.9523716312775181,171.62418430742144,5.550000000000001
2.4112392443396713,-66.38272491463688,5487.607642809112,-0.20184514876661863,-44.01467904920782,167.42480841735758,-0.009261585329602529,-0.30854260045542836,0.9511654360527323,173.11383303149907,5.6000000000000005
2.396817268886491,-68.63695735453014,5496.041692587159,-0.28843950906361177,-45.084648797865285,168.6809955609347,-0.009979638092600274,-0.31227026017975984,0.9499408883876965,174.60236830583173,5.65
2.377830320151565,-70.94526240889067,5504.538185576189,-0.37973897469851525,-46.16610108721076,169.92985978061168,-0.010698345358846062,-0.31606504703648114,0.9486772008688781,176.08977919329052,5.7
